4015 Wilson-Harrington,3.5760560131731607,-0.22833383659928552,23.01,2.890618712529044e-08
4034 Vishnu,4.390274580913303,-0.2751798149109365,21.46,1.4518501266853156e-07
4055 Magellan,0.7934637924893848,-0.34976272878281817,17.76,6.746865826362141e-08
4179 Toutatis,6.210424201842739,-0.044503936312814844,16.58,3.1371950127619264e-07
4183 Cuno,5.098997890664878,-0.3811807536055089,18.39,1.1635917964018703e-07
4197 Morpheus,5.865865168517972,-0.2103490614616139,19.09,6.860590499995432e-08
4257 Ubasti,5.0822861948063025,0.0325071792409293,20.81,9.513168897068646e-08
4341 Poseidon,5.3828340397269425,-0.3967828283730177,21.78,6.347762594622658e-08
4401 Aditi,4.646508314774213,-0.7419136627815772,22.92,5.3562013802709984e-08
4450 Pan,0.23696601682172058,0.22667108032639108,21.2,4.319520370411744e-08
4486 Mithra,0.49270540509217803,0.16363996994620156,21.1,7.0137964245158404e-09
4487 Pocahontas,4.030422029219025,-0.26417345351759836,22.25,9.147201528455022e-08
4503 Cleobulus,0.344483650510682,0.16066535796153952,18.3,5.517992554630598e-08
4544 Xanthus,3.673064004397004,-0.015895163802213674,19.76,1.2745172937773762e-07
4581 Asclepius,5.645118634186488,-0.27059057052470403,22.46,2.0420463435982864e-07
4587 Rees,5.175996734433239,-0.15475298477790056,18.68,1.7144524793987698e-07
4596 1981 QB,4.521123359461053,0.10746078599629011,22.35,7.106689474953805e-08
4660 Nereus,4.932276022594027,-0.40938197392581827,22.18,1.0564626314932618e-07
4688 1980 WF,0.34555804580861377,0.021105148633958713,19.63,1.7801101444063121e-07
4769 Castalia,4.661266334556254,-0.4977952032985989,20.46,1.2359147913235051e-07
4947 Ninkasi,0.21044436584736845,-0.1814330721786709,19.51,1.8221038424958605e-07
4953 1990 MU,5.872828235512947,-0.18107420962514673,15.44,2.8113442969967463e-07
4954 Eric,4.472899995038412,-0.6196069101438315,18.1,7.776108575458317e-08
4957 Brucemurray,3.2749053634576897,-0.7496529822090837,18.96,8.934206326569416e-08
5011 Ptah,5.47076783043175,-0.3795409529218223,21.31,8.691458352588662e-08
5131 1990 BG,3.7208759973771235,0.30772544774069865,16.55,3.2210061589121356e-07
5143 Heracles,6.041950641525731,0.02684270316068168,20.05,3.6299590476341944e-08
5189 1990 UQ,3.3168273629136737,-0.044607296008076114,21.44,8.376586149397372e-08
5201 Ferraz-Mello,5.082284111138117,-0.43196132628705014,22.0,4.8327304471113714e-08
5261 Eureka,5.687648018113244,0.021446131515874305,19.57,1.5476623531525407e-07
5324 Lyapunov,2.731851290704079,0.4066340581036794,22.55,1.9103650567490907e-08
5332 Davidaguilar,5.348665837977984,-0.27721470642078877,20.01,7.996991712749338e-08
5370 Taranis,3.192772614377896,-0.05645260508162048,22.85,6.746516952233011e-09
5381 Sekhmet,4.660045419300908,-0.5951914079702209,19.45,1.534246003838051e-07
5496 1973 NA,1.1932811805027095,-0.7067728466937407,22.51,5.392809282237212e-08
5587 1990 SB,0.8701578260344852,-0.014976031932037349,19.03,1.8458790262263105e-08
5590 1990 VA,5.550852019976393,-0.17409792321342943,22.11,2.2823724234399163e-07
5604 1992 FE,4.208592491638296,-0.41876827137043254,20.54,1.4508959448800588e-07
5620 Jasonwheeler,2.3406460982949033,0.27711249721586634,21.57,3.925493688548787e-08
5626 1991 FE,3.8666501686485018,-0.24500664289811414,20.21,5.3473183828948384e-08
5645 1990 SP,3.8907021395849726,0.06734524125836984,18.59,1.3345274690093384e-07
5646 1990 TR,3.728911271718301,-0.24364696593109533,21.06,5.9431626506708204e-08
5653 Camarillo,5.614431760317037,-0.3205865118276623,21.2,8.865387289502318e-08
5660 1974 MA,4.407752227661539,-0.8389904220627047,21.41,6.095659575698816e-08
5693 1993 EA,4.7413402884199805,-0.39713380123641984,18.41,2.3011030624565847e-07
5731 Zeus,5.235876761695525,-0.299325581814083,21.98,5.8287053793584094e-08
5751 Zao,5.492343510488612,-0.3742882193341935,20.6,6.847954879039077e-08
5786 Talos,5.687515484791672,-0.2504549565885626,21.54,8.431953943303399e-08
5797 Bivoj,5.536948911968546,-0.2572087986828314,23.78,8.60002829458878e-08
5828 1991 AM,1.6544963691481203,0.0011667125323165026,20.27,7.627136413564135e-08
5836 1993 MF,1.1930764714340067,0.3003924643587646,18.63,3.6331690225787635e-08
5863 Tara,1.2135034266811127,-0.09040695180581008,20.68,4.178786837391764e-08
5869 Tanith,3.43635106316355,-0.469591863881914,20.14,1.1455396340493104e-07
5879 Almeria,2.565381547831755,-0.4953313251761395,17.69,1.202891974811333e-07
6037 1988 EG,4.143935389204891,-0.46160266545130535,20.81,1.5025627279053545e-07
6047 1991 TB1,5.120981931686388,-0.6462989762111918,22.15,1.0899427562587517e-07
6050 Miwablock,5.274562024242103,-0.40046149164458067,18.36,1.4947911237777677e-07
6053 1993 BW3,5.945855642485717,0.46136876169243124,16.36,2.5110198213839206e-07
6063 Jason,5.001970306054522,-0.34061015266053246,20.48,9.007947538955678e-08
6130 Hutton,0.8010301959598091,-0.2878206900563659,20.44,6.547103245733862e-08
6178 1986 DA,6.017133631423105,-0.18398812743416712,22.21,3.6659548410902016e-08
6239 Minos,0.2211246181797886,0.18866935296434634,21.44,5.829067135898892e-08
6455 1992 HE,2.3913048158102415,1.1971957338738992,19.62,4.7183348024053365e-08
6456 Golombek,3.3436359070279584,-0.18734338541762277,20.7,5.82820353737124e-08
6489 Golevka,1.590233397413259,0.3621649099810115,24.87,4.5588054876936514e-08
6491 1991 OA,1.2152722596766985,0.4791286411457733,24.81,3.7343300718153075e-08
6569 Ondaatje,0.14022954809869628,-0.3880842736499519,20.02,1.1728655916581185e-07
6611 1993 VW,4.749167645306063,-0.3533936168011499,20.47,1.2871446296940746e-07
7025 1993 QA,0.09264087057995414,-0.30999303912872705,20.1,1.3920608452776203e-07
7088 Ishtar,4.622175899509463,-0.36455364457672634,22.17,8.024606619259441e-08
7092 Cadmus,5.032241176302349,-0.5671162299488092,20.38,7.996504397393677e-08
7096 Napier,2.60756809459605,0.0880020782522769,17.95,2.6212826833269868e-08
7236 1987 PA,1.8279978504792929,0.5682626018117144,24.25,4.3279400615394154e-08
7335 1989 JA,1.5033717269064129,0.6333372908512155,20.43,6.831453421287328e-08
7336 Saunders,5.004611621393423,-0.3238915879681341,22.01,1.5174190631034952e-07
7341 1991 VK,5.189171649501681,-0.36069924416882604,22.11,7.648518357370704e-08
7350 1993 VA,4.044531034380394,-0.24682382116631787,19.83,1.6185350648946563e-07
7358 Oze,4.270887719909458,-0.4072210727891914,19.73,9.48262357096314e-08
7467 1989 WQ1,5.101899388426632,-0.5134613680888362,19.77,1.1848610674702859e-07
7474 1992 TC,3.4842924186202184,-0.0041443184049186985,22.13,6.78159029935093e-08
7480 Norwan,3.4929242400873632,-0.01608034351820648,21.1,6.951890976672013e-08
7482 1994 PC1,5.074070544551334,-0.3619059337587896,20.11,1.3550761583140985e-07
7604 Kridsadaporn,4.313712273338679,-0.067646311928034,21.01,4.075046193643801e-08
7753 1988 XB,1.5282242137777977,0.5038842893886005,17.19,6.662976451001889e-08
7822 1991 CS,3.847368212978595,-0.07400596411188297,20.17,1.6754121165731663e-07
7839 1994 ND,2.2611817533960568,0.5058710533419112,22.09,6.466288693553643e-08
7888 1993 UC,4.353499879495374,-0.1075052057332578,18.85,1.262384922228398e-07
7889 1994 LX,4.483353370360873,-0.044756888920700656,18.69,1.3479990295813818e-07
7977 1977 QQ5,6.092024309675989,-0.49658077676882184,17.82,1.8825871353476447e-07
8013 Gordonmoore,0.5933459122655638,0.09961762592642683,22.27,1.2281141125267614e-08
8014 1990 MF,0.9076778792547763,0.2802210564895571,20.7,1.9123074740242642e-08
8034 Akka,2.2737324555471083,0.26816005292045536,21.72,5.086805565945361e-08
8035 1992 TB,6.264820951970172,-0.19383829749310155,21.22,6.49552939131079e-08
8037 1993 HO1,3.461512427107279,0.02697621564506718,18.08,1.760982115383219e-07
8176 1991 WA,3.8847209333051995,0.4276966723656887,20.89,1.0336726364809932e-07
8201 1994 AH2,0.13239147220989514,-0.04870768661816534,22.67,1.5309692273968738e-08
8373 Stephengould,0.34988465658242124,-0.5879631528869531,20.23,4.8777408071319815e-08
8507 1991 CB1,1.7379462967952597,0.6792167850243097,20.29,8.418753488679458e-08
8566 1996 EN,0.2773577846342494,-0.6266106967569519,19.57,1.1296521485796597e-07
8567 1996 HW1,2.302468907712363,0.09070429967447251,18.37,5.551078227196644e-08
8709 Kadlu,1.8143936865130372,0.37354538346728833,22.06,4.673943815524793e-08
9058 1992 JB,0.4477931251033103,-0.042258410917685535,20.03,4.0788642630014345e-08
9162 Kwiila,3.748122789857402,-0.24570838279848548,21.17,8.731359007460913e-08
9172 Abhramu,0.006369611970297368,0.1650857893676619,18.96,1.938274505485307e-07
9202 1993 PB,5.513358064549718,-0.11337034804698738,20.8,8.051419601781775e-08
9400 1994 TW1,3.722791032331701,-0.4696449476892061,21.02,4.94349704313324e-08
9767 Midsomer Norton,0.23658160044123336,0.4947725007263101,23.83,1.1668079648828056e-08
9856 1991 EE,2.5917957791165613,0.08677369332859307,22.34,2.0822795676304994e-08
9950 ESA,4.839112544103883,-0.34887769282625364,19.55,1.3924151454884514e-07
10115 1992 SK,0.34488260317364294,0.5268474362932992,19.64,3.6265642012788166e-08
10145 1994 CK1,3.3949692950341466,-0.15150203650632194,22.72,2.9371690553689017e-08
10150 1994 PN,2.008959432097314,0.22927894352229086,18.31,1.1283997015539343e-07
10165 1995 BL2,2.5621461177129943,0.4114670107286365,19.66,7.041755962638426e-08
10302 1989 ML,4.675814134464844,-0.3894597431451132,21.8,1.9195015215481953e-07
10563 Izhdubar,6.265152308658147,-0.6494710850970646,19.59,2.043278608559199e-07
10636 1998 QK56,4.950573103450529,-0.23321138666199384,23.2,7.471088319911383e-08
10860 1995 LE,1.3740972066489074,0.3787015607224982,20.26,4.846277881943665e-08
11054 1991 FA,5.433329261855005,-0.32570108955809374,21.26,1.1037422627584507e-07
11066 Sigurd,5.183431722211446,-0.6361713139495955,17.74,1.960007706906756e-07
11284 Belenus,5.1410981096806,-0.381792104056524,23.03,9.299432389188624e-08
11311 Peleus,4.534628744731303,-0.4719953098612181,20.56,1.055952294037601e-07
11398 1998 YP11,0.725424108078499,-0.0930758660271863,20.35,2.929500613945652e-08
11405 1999 CV3,6.109765256099334,-0.38362890341004385,19.17,1.127852475419062e-07
11500 Tomaiyowit,5.617404696058217,-0.13758000940253412,21.88,1.3201562375133455e-07
11885 Summanus,5.095798362655966,-0.6140328372439526,23.63,8.511068195770542e-08
12538 1998 OH,1.810150732359971,-0.9211904180741911,16.44,1.9078089086356472e-07
12711 Tukmit,3.934414260927161,-0.7938544920533205,18.22,2.412475903740178e-07
12923 Zephyr,3.5296070463165004,-0.14428218891212194,20.58,7.068122240443259e-08
13553 Masaakikoyama,3.2824622606494183,-0.1145101574458929,21.41,4.606602810088399e-08
13651 1997 BR,6.115057519705237,-0.36538438137818685,21.05,1.4152533485784938e-07
14222 1999 WS1,4.672589051244193,-0.30975228629070867,17.82,1.4706123832526133e-07
14402 1991 DB,5.539241578132568,-0.27030770211427685,22.89,1.1985067487851858e-07
14827 Hypnos,1.5373977963517254,0.4338066678813323,24.02,4.4062666224475995e-08
15745 Yuliya,5.540275013364087,-0.3546659795276295,20.82,1.5860438304616768e-07
15817 Lucianotesi,0.5038906538017812,-0.20560350500018673,20.7,8.693182617686839e-08
16064 Davidharvey,4.280514655645504,-0.4423108750635783,23.8,4.682690192809249e-08
16636 1993 QP,4.020134440782572,-0.4263260530887623,24.03,8.354599713320119e-08
16657 1993 UB,5.490237091198404,-0.5956358401051596,20.74,1.1913596707504613e-07
16816 1997 UF9,5.01032404779366,-0.6075298272043947,18.27,2.1622207268442969e-07
16834 1997 WU22,0.6274138714719452,0.3744473762344126,19.11,3.197830948103698e-08
16912 Rhiannon,2.3848113784301366,-0.4262234935003653,19.77,3.282206107836089e-08
16960 1998 QS52,5.6024689051762,-0.003418350836642862,20.97,4.2599407637655876e-08
17181 1999 UM3,6.010291161091955,-0.27314255341441873,22.64,4.1793025383362566e-08
17182 1999 VU,6.2035949881593675,0.12426977574245453,20.61,5.90222298918959e-08
17188 1999 WC2,5.800035819111837,0.30138838964747056,22.75,5.1393078587454507e-08
17274 2000 LC16,2.8261001114197857,0.08493497742546016,23.28,9.81554573183545e-09
17511 1992 QN,4.861881157729172,-0.48673878675500737,18.88,2.1403649825892122e-07
18106 Blume,2.701801210395378,0.23125389747535496,23.2,2.149144792221525e-08
18109 2000 NG11,4.973201930889083,-0.4030550562384864,20.44,1.3308751534412666e-07
18172 2000 QL7,4.051717981858747,-0.575024097802017,21.7,6.056720405730059e-08
18736 1998 NU,5.767359157657495,-0.18002608656955763,22.3,5.117526963597701e-08
18882 1999 YN4,5.392343112380232,-0.026268028427031815,20.51,1.0068319995645513e-07
18916 2000 OG44,4.213585772680188,-0.46755412633472054,22.8,3.423157543955601e-08
19356 1997 GH3,4.1127350018845235,-0.33255480366306195,19.81,1.7092276460913254e-07
19764 2000 NF5,0.2061326323298686,0.11389235633888985,20.06,7.1898169952598e-08
20086 1994 LW,2.344519084482249,-0.1571750564567981,23.73,2.7576141396296097e-08
20236 1998 BZ7,1.263290194408798,0.3036961027422848,20.62,7.096589460121055e-08
20255 1998 FX2,5.4962074578821705,-0.22055004307584516,23.27,9.37017909413721e-08
20425 1998 VD35,4.849792202272494,-0.3516076540178749,23.48,1.4283896454033823e-07
20429 1998 YN1,5.4135094929701015,-0.3926300677625173,21.21,1.4873629327966523e-07
20460 Robwhiteley,5.9861597390695795,0.506369519488768,20.48,6.244933796707799e-08
20790 2000 SE45,4.891270410670288,-0.45225558343980865,23.15,5.2398497439880376e-08
20826 2000 UV13,5.755664147572433,-0.3049083995889011,20.12,5.7709169249440405e-08
21088 Chelyabinsk,2.3410049720338177,0.3300062945678047,16.91,9.966744120642954e-08
21277 1996 TO5,4.387145902249721,-0.09840395610281098,22.58,5.734006650633374e-08
21374 1997 WS22,2.1080906290673562,1.224066984246623,18.14,1.3237529689744666e-07
22099 2000 EX106,3.699958041293005,-0.12625853547472124,20.87,1.4859466675182154e-07
22753 1998 WT,2.1610125617327296,0.38261038861653873,19.3,9.809248111791618e-08
22771 1999 CU3,3.274340987163929,-0.030029793011681207,20.16,9.273544853203299e-08
23183 2000 OY21,3.461999942203556,0.38658884417489053,18.75,1.3948786545673117e-07
23187 2000 PN9,5.855622576224581,-0.6585789493639225,18.43,1.135172471967087e-07
23548 1994 EF2,5.674962692368231,-0.3126735917701763,23.05,6.933625912092506e-08
23606 1996 AS1,1.1667882283514621,0.6177725303441117,21.19,5.829247105744679e-08
23714 1998 EC3,0.26958463631735435,-0.059727540834306,21.54,4.5627037468685886e-08
24443 2000 OG,4.474144462065789,-0.05973134038609249,22.66,5.962520497710259e-08
24445 2000 PM8,3.665313171251372,-0.30710546514087217,19.65,5.742218356329137e-08
24475 2000 VN2,4.382404678629687,-0.33320273822152624,21.17,9.06785457965408e-08
24761 Ahau,3.675202517350172,0.0820154217763541,20.22,1.2077180163727475e-07
25143 Itokawa,3.891712673185137,-0.2628652868643556,21.64,2.263269513600219e-07
25330 1999 KV4,5.098903116484434,-0.5342594788960342,20.95,1.0602236786779037e-07
25916 2001 CP44,2.4703585321365833,0.4640165643399224,19.38,3.400022965609305e-08
26166 1995 QN3,0.596771894020647,0.04910618719796799,24.0,5.838918853575672e-09
26310 1998 TX6,0.8993031140915335,0.2299569727226707,22.61,5.466285331921905e-09
26379 1999 HZ1,5.336616082582928,-0.2419114995372684,22.18,1.043105173013943e-07
26663 2000 XK47,5.488583527720254,-0.22567144475512985,22.78,9.860547662342078e-08
26677 2001 EJ18,5.569197770589599,-0.6171772084118251,20.36,1.4349086350283733e-07
26760 2001 KP41,5.380874187539716,-0.3241211818636265,18.56,1.8642973992526837e-07
26817 1987 QB,0.8487702626226582,0.22509255622563065,23.35,7.446190382545923e-09
27002 1998 DV9,0.221054669366012,-0.1480255836701953,19.97,9.200400249921965e-08
27031 1998 RO4,0.6038340691091377,0.1401987586562158,21.47,3.293461632621105e-08
27234 1999 RC2,2.576622873155057,0.7488503196393826,18.41,5.400594330440207e-08
27346 2000 DN8,3.905767086328625,0.2433458828937861,21.0,7.684420031000481e-08
29075 1950 DA,3.3548352765846445,0.19503280525635483,18.71,2.2903917126241896e-07
30825 1990 TG1,5.954198487921084,-0.08692174286824599,19.41,9.694242204938795e-08
30997 1995 UO5,0.10587422283225484,-0.13200479628539635,21.93,4.470858332963132e-08
31210 1998 BX7,4.341333329746366,-0.25374571205108565,23.26,5.2117803172179766e-08
31221 1998 BP26,4.228893422914889,-0.598538109673407,20.77,1.4834901378006035e-07
31345 1998 PG,4.518614299470495,-0.3643512286265233,22.16,9.843918528979228e-08
31346 1998 PB1,3.2025397950031933,-0.11125035369385265,21.64,5.442210264201874e-08
31662 1999 HP11,3.2362203040801196,0.22992574360376122,24.01,2.2498206288209614e-08
31669 1999 JT6,4.012769164046386,-0.1973900635558145,18.87,1.4141061401910136e-07
32511 2001 NX17,2.471967707800668,0.17144969427183407,20.72,1.662704394888817e-08
32906 1994 RH,4.9609042510477686,-0.5864426500985234,21.25,7.905017204750927e-08
33342 1998 WT24,4.1758110809195355,-0.2505113054945918,19.49,3.4686134470670593e-07
34613 2000 UR13,5.4311495768822375,-0.30304561385356715,19.97,1.3906975525833123e-07
35107 1991 VH,0.008182424999266443,-0.3504423765658337,18.54,2.1775785314575982e-07
35396 1997 XF11,2.995730871422412,-0.03224389847762653,20.73,2.286838883057798e-08
35432 1998 BG9,5.718867983724525,-0.3568766655989586,25.32,5.968217846978564e-08
35670 1998 SU27,3.8739369316880308,-0.3836411117943797,23.76,8.077886375197022e-08
36017 1999 ND43,3.3479665474773785,-0.10351395860544356,22.73,6.549845678895707e-08
36183 1999 TX16,6.208372206571429,-0.09778784536507269,18.25,2.592231630044777e-07
36236 1999 VV,5.17173883249076,0.2000573672114053,18.35,2.5279654908328437e-07
36284 2000 DM8,5.886699830996218,1.1474203507330005,18.49,9.820099685077375e-08
37336 2001 RM,3.7759533507893455,-0.47309342258780884,21.23,6.12777199169648e-08
37384 2001 WU1,5.274195300387293,-0.6096801246765378,22.11,4.830657571671531e-08
37638 1993 VB,4.446977966534666,-0.33254290436156303,24.15,9.009664574133299e-08
37655 Illapa,4.8026396219161205,-0.23872090007774777,23.0,7.597282935638541e-08
38071 1999 GU3,5.553088033344296,-0.16026595189678186,24.56,9.668100943219492e-08
38086 Beowulf,3.629158565294707,-0.08190450387917335,21.88,7.496983174959879e-08
38091 1999 JT3,2.841277867703633,0.35098922030270746,20.98,1.6915667433024637e-08
38239 1999 OR3,0.40949443907549693,0.09826650016107615,23.87,8.932091641701822e-09
39565 1992 SL,3.266966909089891,0.01699669038430424,22.66,4.2283391892345416e-08
39572 1993 DQ1,1.17620136941839,0.5958094830561584,20.34,4.7679746200974554e-08
39774 1997 GO27,4.078488585288771,-0.2636002613565567,21.97,1.4592920524378316e-07
39796 1997 TD,4.522957179227083,-0.2542950866770348,19.6,1.4103389493246443e-07
40263 1999 FQ5,3.202632810718305,-0.2635205578456963,20.86,6.926566792649139e-08
40267 1999 GJ4,3.7804528257934042,0.13823548024410623,20.3,6.891069369208571e-08
40329 1999 ML,1.910287325416446,0.3225442734679302,21.57,5.8558274940437476e-08
41429 2000 GE2,0.7426260287194046,0.348129462247209,23.57,8.90299844981089e-09
41434 2000 GB82,3.662152207105483,-0.0515797710268606,20.09,1.0249122562377212e-07
41440 2000 HZ23,0.38609936054781835,0.09197047622580001,23.25,6.500352773373302e-08
42286 2001 TN41,4.677153948904764,-0.48209578896040856,18.57,2.139098538305105e-07
48603 1995 BC2,5.259162135691675,-0.3740114100322979,21.6,1.2380133301342217e-07
52340 1992 SY,5.165677750271589,-0.476157777938748,24.02,6.213961236649011e-08
52381 1993 HA,4.718375101914851,-0.32883356414421705,23.28,1.45106877509581e-07
52387 Huitzilopochtli,4.859374338774805,-0.5079863682714314,20.92,1.4368754691532586e-07
52689 1998 FF2,1.4391986788256612,0.767086252832587,21.35,7.272780624716961e-08
52750 1998 KK17,4.945635253565886,-0.3161478719364626,20.75,9.608164652290009e-08
52760 1998 ML14,4.933910117877347,-0.4203568666209926,20.01,1.698451440715475e-07
52761 1998 MN14,1.9776239644093834,0.0232322754620009,19.57,9.893885502572303e-08
52762 1998 MT24,5.2021569279115925,-0.3992762775594254,18.4,1.38856201300239e-07
52768 1998 OR2,5.684619477749863,-0.3075215155193909,21.34,7.81896071332033e-08
53110 1999 AR7,4.803594666471245,-0.46234261255676407,20.57,1.1411542387773413e-07
53319 1999 JM8,3.0753216317540426,0.14745960613719167,20.98,1.5969996846224837e-08
53409 1999 LU7,5.341948680141012,-0.25941363264784484,20.53,2.577134530095115e-07
53426 1999 SL5,5.39931175393851,-0.08315734272303767,19.82,2.324838855970595e-07
53429 1999 TF5,1.2155977093747712,-0.1556499218744133,24.24,4.408358184726576e-08
53430 1999 TY16,6.110441610184941,0.3361818018248894,19.03,2.6646528471519774e-07
53435 1999 VM40,2.4064109886320315,0.940286449518973,15.39,5.998501316795668e-08
53550 2000 BF19,5.731211000705176,-0.14735361610086037,21.95,2.0271088740211376e-07
53789 2000 ED104,3.7279283481049386,-0.3360291130331931,20.97,1.0266396630610932e-07
54071 2000 GQ146,6.040926457808288,-0.24835271837558034,20.77,1.2334213617975628e-07
54401 2000 LM,5.9842955128795925,0.08040861892242505,20.47,1.5745873642808092e-07
54509 YORP,5.933807711013202,-0.12194857904247386,25.59,1.5425726980688004e-07
54660 2000 UJ1,2.895642737256635,-1.0329888325658545,21.17,7.119212499012243e-08
54686 2001 DU8,4.59699517257293,0.01554515458946984,21.61,9.345199695588631e-08
54690 2001 EB,5.802226820003129,-0.6099252873719021,21.64,1.0772052940192968e-07
54789 2001 MZ7,5.80147571289385,-0.41174398659719275,19.95,8.407676457425026e-08
55408 2001 TC2,5.217580088257077,-0.09330122166974383,21.63,1.7995279436262215e-07
55532 2001 WG2,0.8870481300315264,0.07068138965680401,19.65,7.871998101105053e-08
65674 1988 SM,5.842231904297678,-0.15065594625358525,21.19,1.9411508407853126e-07
